"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","45047","Factura de proveedor: se carga sobre el file y se imputa al item","Climbs - Bloque C: Cobranzas","2026-09-22","passed","2026-09-22","Cobranzas","bloque-c/factura-proveedor.spec.ts","",""
"","31200","Servicio: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-22","failed","2026-09-22","Reservas","bloque-b/reservas-clasico.spec.ts","",""
"","9312","Card: el carrusel trae todas las imagenes del hotel","Climbs - Bloque A: Tarifario","2026-09-22","passed","2026-09-22","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","34640","Serie: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-22","passed","2026-09-22","Reservas","bloque-b/reservas-series.spec.ts","",""
"","14810","Ofertas: trae tarifas y muestra la oferta esperada","Climbs - Bloque A: Tarifario","2026-09-22","passed","2026-09-22","Tarifario","bloque-a/tarifario.spec.ts","",""
"","52447","No asignados: la orden de pago aprobada figura sin imputar y sale al imputarla","Climbs - Bloque C: Cobranzas","2026-09-22","passed","2026-09-22","Cobranzas — bandejas de no asignados","bloque-c/no-asignados.spec.ts","",""
"","49727","Orden de cobro: cobra el comprobante del cliente en la caja de regresion","Climbs - Bloque C: Cobranzas","2026-09-22","passed","2026-09-22","Cobranzas","bloque-c/orden-de-cobro.spec.ts","",""
"","23238","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque A","2026-09-22","passed","2026-09-22","","precondiciones.setup.ts","",""
"","22421","Serie: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-22","passed","2026-09-22","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","15257","Paquetes: trae tarifas y muestra el paquete esperado","Climbs - Bloque A: Tarifario","2026-09-22","passed","2026-09-22","Tarifario","bloque-a/tarifario.spec.ts","",""
"","8926","El calendario opera todos los dias que declaran sus reglas","Climbs - Bloque A: Tarifario","2026-09-22","passed","2026-09-22","Tarifario — operatividad del calendario","bloque-a/calendario.spec.ts","",""
"","40087","Traslados: trae tarifas y muestra el traslado esperado","Climbs - Bloque A: Tarifario","2026-09-22","passed","2026-09-22","Tarifario","bloque-a/tarifario.spec.ts","",""
