"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24133","Hotel: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","37312","Traslados: trae tarifas y muestra el traslado esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","13877","Ofertas: trae tarifas y muestra la oferta esperada","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","21369","Servicio: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","3701","Login en el front de QA","Login","2026-09-15","passed","2026-09-15","","auth.setup.ts","",""
"","27702","Multidestino: armado, detalle y carrito se muestran en el idioma elegido","Climbs - Bloque B: Reservas","2026-09-15","failed","2026-09-15","Reservas — multiidioma","bloque-b/multiidioma-reservas.spec.ts","",""
"","52465","Factura de proveedor: se carga sobre el file y se imputa al item","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/factura-proveedor.spec.ts","",""
"","73512","No asignados: la orden de pago aprobada figura sin imputar y sale al imputarla","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas — bandejas de no asignados","bloque-c/no-asignados.spec.ts","",""
"","109279","Caja diaria: recibe el pago y el cobro del mismo file y cuadra","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/caja-diaria.spec.ts","",""
"","25657","Multidestino: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","17788","Checkout: el portal no deja emitir una reserva incompleta","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas — validaciones","bloque-b/validaciones.spec.ts","",""
"","49808","Validaciones: el BO rechaza lo que no debe permitir","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/validaciones-bo.spec.ts","",""
"","13870","Paquetes: trae tarifas y muestra el paquete esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","55333","Cruceros: trae tarifas y muestra el crucero esperado","Climbs - Bloque A: Tarifario","2026-09-15","failed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","26870","Carrito y checkout: el servicio se muestra en el idioma elegido","Climbs - Bloque B: Reservas","2026-09-15","failed","2026-09-15","Reservas — multiidioma","bloque-b/multiidioma-reservas.spec.ts","",""
"","23074","El contenido del tarifario se muestra en el idioma elegido","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
"","36429","Servicio: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-15","failed","2026-09-15","Reservas","bloque-b/reservas-clasico.spec.ts","",""
"","40582","Factura al cliente: se emite sobre el file y toma sus conceptos","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/factura-cliente.spec.ts","",""
"","95746","Serie: el asistente no deja avanzar con datos incompletos","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-series.spec.ts","",""
"","32415","Hotel: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-clasico.spec.ts","",""
"","10431","El calendario opera todos los dias que declaran sus reglas","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — operatividad del calendario","bloque-a/calendario.spec.ts","",""
"","9184","Cabecera: el contador, los chips de categoria y Limpiar acompanan al listado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","69200","Orden de pago: cancela la factura del proveedor desde la caja de regresion","Climbs - Bloque C: Cobranzas","2026-09-15","passed","2026-09-15","Cobranzas","bloque-c/orden-de-pago.spec.ts","",""
"","9318","Card: el carrusel trae todas las imagenes del hotel","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","6667","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque C","2026-09-15","passed","2026-09-15","","precondiciones.setup.ts","",""
"","38039","Cena Show: trae tarifas y coinciden con las de la base","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","22519","Hoteles: trae tarifas y muestra el hotel esperado","Climbs - Bloque A: Tarifario","2026-09-15","passed","2026-09-15","Tarifario","bloque-a/tarifario.spec.ts","",""
"","30141","Multidestino: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-15","passed","2026-09-15","Reservas","bloque-b/reservas-circuitos.spec.ts","",""
"","22131","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque A","2026-09-15","passed","2026-09-15","","precondiciones.setup.ts","",""
