"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","36432","Traslados: trae tarifas y muestra el traslado esperado","Climbs - Bloque A: Tarifario","2026-09-08","passed","2026-09-08","Tarifario","bloque-a/tarifario.spec.ts","",""
"","28535","Multidestino: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas","bloque-b/reservas-circuitos.spec.ts","",""
"","13199","Ofertas: trae tarifas y muestra la oferta esperada","Climbs - Bloque A: Tarifario","2026-09-08","passed","2026-09-08","Tarifario","bloque-a/tarifario.spec.ts","",""
"","22096","Servicio: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","31389","Servicio: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-08","failed","2026-09-08","Reservas","bloque-b/reservas-clasico.spec.ts","",""
"","88533","Caja diaria: recibe el pago y el cobro del mismo file y cuadra","Climbs - Bloque C: Cobranzas","2026-09-08","passed","2026-09-08","Cobranzas","bloque-c/cobranzas.spec.ts","",""
"","21765","Hoteles: trae tarifas y muestra el hotel esperado","Climbs - Bloque A: Tarifario","2026-09-08","passed","2026-09-08","Tarifario","bloque-a/tarifario.spec.ts","",""
"","29534","Oferta: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas","bloque-b/reservas-circuitos.spec.ts","",""
"","22005","Multidestino: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","24508","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones","2026-09-08","passed","2026-09-08","","precondiciones.setup.ts","",""
"","36901","Factura al cliente: se emite sobre el file y toma sus conceptos","Climbs - Bloque C: Cobranzas","2026-09-08","failed","2026-09-08","Cobranzas","bloque-c/cobranzas.spec.ts","",""
"","49229","Factura de proveedor: se carga sobre el file y se imputa al item","Climbs - Bloque C: Cobranzas","2026-09-08","passed","2026-09-08","Cobranzas","bloque-c/cobranzas.spec.ts","",""
"","27804","Hotel: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas","bloque-b/reservas-clasico.spec.ts","",""
"","12911","Serie: las pantallas se muestran en el idioma elegido","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas","bloque-b/reservas-series.spec.ts","",""
"","21576","Serie: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","45666","Validaciones: el BO rechaza lo que no debe permitir","Climbs - Bloque C: Cobranzas","2026-09-08","passed","2026-09-08","Cobranzas","bloque-c/cobranzas.spec.ts","",""
"","21424","El contenido del tarifario se muestra en el idioma elegido","Climbs - Bloque A: Tarifario","2026-09-08","passed","2026-09-08","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
"","91793","Serie: el asistente no deja avanzar con datos incompletos","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas","bloque-b/reservas-series.spec.ts","",""
"","21336","Hotel: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-08","passed","2026-09-08","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","7518","El calendario opera todos los dias que declaran sus reglas","Climbs - Bloque A: Tarifario","2026-09-08","passed","2026-09-08","Tarifario — operatividad del calendario","bloque-a/calendario.spec.ts","",""
