"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","38712","Multidestino: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-25","failed","2026-09-25","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","21365","Hotel: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-25","passed","2026-09-25","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","40056","Orden de cobro: cobra el comprobante del cliente en la caja de regresion","Climbs - Bloque C: Cobranzas","2026-09-25","passed","2026-09-25","Cobranzas","bloque-c/orden-de-cobro.spec.ts","",""
"","5767","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque C","2026-09-25","passed","2026-09-25","","precondiciones.setup.ts","",""
"","2573","Login en el front de QA","Login","2026-09-25","passed","2026-09-25","","auth.setup.ts","",""
"","42299","Factura de proveedor: se carga sobre el file y se imputa al item","Climbs - Bloque C: Cobranzas","2026-09-25","passed","2026-09-25","Cobranzas","bloque-c/factura-proveedor.spec.ts","",""
"","61060","El tarifario muestra hoteles, paquetes y ofertas en el idioma elegido","Climbs - Bloque A: Tarifario","2026-09-25","failed","2026-09-25","Tarifario — multiidioma del encabezado","bloque-a/multiidioma.spec.ts","",""
"","17655","Checkout: el portal no deja emitir una reserva incompleta","Climbs - Bloque B: Reservas","2026-09-25","passed","2026-09-25","Reservas — validaciones","bloque-b/validaciones.spec.ts","",""
"","46080","Orden de pago: cancela la factura del proveedor desde la caja de regresion","Climbs - Bloque C: Cobranzas","2026-09-25","passed","2026-09-25","Cobranzas","bloque-c/orden-de-pago.spec.ts","",""
"","30042","Serie: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-25","passed","2026-09-25","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","21018","Servicio: una reserva emitida se puede cancelar y el portal lo refleja","Climbs - Bloque B: Reservas","2026-09-25","passed","2026-09-25","Reservas — anulacion","bloque-b/anulacion.spec.ts","",""
"","40964","Multidestino: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-25","failed","2026-09-25","Reservas","bloque-b/reservas-circuitos.spec.ts","",""
"","9626","El calendario opera todos los dias que declaran sus reglas","Climbs - Bloque A: Tarifario","2026-09-25","passed","2026-09-25","Tarifario — operatividad del calendario","bloque-a/calendario.spec.ts","",""
"","32292","Servicio: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-25","passed","2026-09-25","Reservas","bloque-b/reservas-clasico.spec.ts","",""
"","34246","Liquidacion: se arma desde el file, guarda lo editado y se regenera","Climbs - Bloque C: Cobranzas","2026-09-25","passed","2026-09-25","Cobranzas — liquidacion","bloque-c/liquidacion.spec.ts","",""
"","8521","Cabecera: el contador, los chips de categoria y Limpiar acompanan al listado","Climbs - Bloque A: Tarifario","2026-09-25","passed","2026-09-25","Tarifario — filtros y card","bloque-a/filtros-y-card.spec.ts","",""
"","56507","No asignados: el item y la factura figuran pendientes y salen al imputar","Climbs - Bloque C: Cobranzas","2026-09-25","passed","2026-09-25","Cobranzas — bandejas de no asignados","bloque-c/no-asignados.spec.ts","",""
"","12728","Paquetes: trae tarifas y muestra el paquete esperado","Climbs - Bloque A: Tarifario","2026-09-25","failed","2026-09-25","Tarifario","bloque-a/tarifario.spec.ts","",""
"","41764","Oferta: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-25","failed","2026-09-25","Reservas","bloque-b/reservas-circuitos.spec.ts","",""
"","39477","Excursiones: trae tarifas y muestra la excursion esperada","Climbs - Bloque A: Tarifario","2026-09-25","passed","2026-09-25","Tarifario","bloque-a/tarifario.spec.ts","",""
"","40298","Cena Show: trae tarifas y coinciden con las de la base","Climbs - Bloque A: Tarifario","2026-09-25","passed","2026-09-25","Tarifario","bloque-a/tarifario.spec.ts","",""
"","29490","Factura al cliente: se emite sobre el file y toma sus conceptos","Climbs - Bloque C: Cobranzas","2026-09-25","passed","2026-09-25","Cobranzas","bloque-c/factura-cliente.spec.ts","",""
"","57821","Multidestino: armado, detalle y carrito se muestran en el idioma elegido","Climbs - Bloque B: Reservas","2026-09-25","failed","2026-09-25","Reservas — multiidioma","bloque-b/multiidioma-reservas.spec.ts","",""
"","76006","Cruceros: trae tarifas y muestra el crucero esperado","Climbs - Bloque A: Tarifario","2026-09-25","failed","2026-09-25","Tarifario","bloque-a/tarifario.spec.ts","",""
"","17539","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque A","2026-09-25","passed","2026-09-25","","precondiciones.setup.ts","",""
"","29473","Carrito y checkout: el servicio se muestra en el idioma elegido","Climbs - Bloque B: Reservas","2026-09-25","failed","2026-09-25","Reservas — multiidioma","bloque-b/multiidioma-reservas.spec.ts","",""
"","63025","Serie: la reserva emitida conserva los datos en el BackOffice","Climbs - Bloque B: Reservas","2026-09-25","failed","2026-09-25","Reservas","bloque-b/reservas-series.spec.ts","",""
"","95262","Serie: el asistente no deja avanzar con datos incompletos","Climbs - Bloque B: Reservas","2026-09-25","passed","2026-09-25","Reservas","bloque-b/reservas-series.spec.ts","",""
"","13162","Precondiciones: los datos AUTO-QA estan en QA","Precondiciones - Bloque B","2026-09-25","passed","2026-09-25","","precondiciones.setup.ts","",""
